grid,score,move,max_score,max_tile
"[8, 16, 32, 512, 2, 8, 4, 2, 0, 0, 0, 8, 0, 2, 0, 2]",4076,up,5112,512
"[8, 16, 32, 512, 2, 8, 4, 2, 0, 2, 0, 8, 2, 0, 0, 2]",4076,left,5112,512
"[8, 16, 32, 512, 2, 8, 4, 2, 2, 8, 0, 0, 4, 2, 0, 0]",4080,up,5112,512
"[8, 16, 32, 512, 4, 16, 4, 2, 4, 2, 0, 2, 0, 0, 0, 0]",4100,up,5112,512
"[8, 32, 32, 512, 8, 2, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0]",4144,right,5112,512
"[0, 8, 64, 512, 2, 8, 2, 8, 0, 0, 0, 2, 0, 0, 0, 0]",4216,up,5112,512
"[2, 16, 64, 512, 0, 0, 2, 8, 0, 0, 0, 2, 0, 0, 0, 2]",4232,left,5112,512
"[2, 16, 64, 512, 2, 8, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0]",4232,up,5112,512
"[4, 16, 64, 512, 4, 8, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0]",4240,up,5112,512
"[8, 16, 64, 512, 0, 8, 0, 0, 2, 2, 0, 0, 0, 4, 0, 0]",4248,left,5112,512
"[8, 16, 64, 512, 8, 0, 0, 0, 4, 0, 0, 2, 4, 0, 0, 0]",4252,up,5112,512
"[16, 16, 64, 512, 8, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",4276,left,5112,512
"[32, 64, 512, 0, 8, 2, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",4308,right,5112,512
"[0, 32, 64, 512, 0, 0, 8, 4, 0, 2, 0, 4, 0, 0, 0, 0]",4312,up,5112,512
"[0, 32, 64, 512, 0, 2, 8, 8, 0, 0, 0, 2, 0, 0, 0, 0]",4320,right,5112,512
"[0, 32, 64, 512, 0, 0, 2, 16, 0, 0, 0, 2, 0, 0, 0, 2]",4336,up,5112,512
"[0, 32, 64, 512, 0, 0, 2, 16, 0, 4, 0, 4, 0, 0, 0, 0]",4340,up,5112,512
"[0, 32, 64, 512, 0, 4, 2, 16, 0, 2, 0, 4, 0, 0, 0, 0]",4340,right,5112,512
"[0, 32, 64, 512, 0, 4, 2, 16, 0, 0, 2, 4, 0, 4, 0, 0]",4340,up,5112,512
"[0, 32, 64, 512, 0, 8, 4, 16, 0, 0, 0, 4, 0, 2, 0, 0]",4352,right,5112,512
"[0, 32, 64, 512, 0, 8, 4, 16, 0, 0, 0, 4, 2, 0, 0, 2]",4352,up,5112,512
"[2, 32, 64, 512, 2, 8, 4, 16, 0, 0, 0, 4, 0, 0, 0, 2]",4352,up,5112,512
"[4, 32, 64, 512, 0, 8, 4, 16, 0, 0, 4, 4, 0, 0, 0, 2]",4356,up,5112,512
"[4, 32, 64, 512, 0, 8, 8, 16, 0, 0, 0, 4, 0, 2, 0, 2]",4364,right,5112,512
"[4, 32, 64, 512, 0, 0, 16, 16, 0, 0, 0, 4, 0, 2, 0, 4]",4384,right,5112,512
"[4, 32, 64, 512, 0, 0, 0, 32, 0, 0, 0, 4, 2, 0, 2, 4]",4416,up,5112,512
"[4, 32, 64, 512, 2, 0, 2, 32, 0, 0, 0, 8, 2, 0, 0, 0]",4424,left,5112,512
"[4, 32, 64, 512, 4, 32, 0, 0, 8, 2, 0, 0, 2, 0, 0, 0]",4428,up,5112,512
"[8, 64, 64, 512, 8, 2, 0, 0, 2, 0, 0, 0, 0, 0, 4, 0]",4500,right,5112,512
"[0, 8, 128, 512, 0, 0, 8, 2, 0, 0, 4, 2, 0, 0, 0, 4]",4628,up,5112,512
"[0, 8, 128, 512, 0, 0, 8, 4, 0, 0, 4, 4, 0, 0, 0, 2]",4632,up,5112,512
"[0, 8, 128, 512, 0, 0, 8, 8, 4, 0, 4, 2, 0, 0, 0, 0]",4640,up,5112,512
"[4, 8, 128, 512, 0, 0, 8, 8, 2, 0, 4, 2, 0, 0, 0, 0]",4640,up,5112,512
"[4, 8, 128, 512, 2, 0, 8, 8, 2, 0, 4, 2, 0, 0, 0, 0]",4640,up,5112,512
"[4, 8, 128, 512, 4, 0, 8, 8, 0, 0, 4, 2, 0, 0, 2, 0]",4644,up,5112,512
"[8, 8, 128, 512, 0, 0, 8, 8, 0, 0, 4, 2, 0, 0, 2, 2]",4652,right,5112,512
"[0, 16, 128, 512, 0, 0, 2, 16, 0, 0, 4, 2, 0, 0, 0, 4]",4688,left,5112,512
"[16, 128, 512, 0, 2, 16, 0, 0, 4, 2, 0, 0, 4, 0, 0, 2]",4688,right,5112,512
"[0, 16, 128, 512, 0, 2, 2, 16, 0, 0, 4, 2, 0, 0, 4, 2]",4688,up,5112,512
"[0, 16, 128, 512, 0, 2, 2, 16, 2, 0, 8, 4, 0, 0, 0, 0]",4700,up,5112,512
"[2, 16, 128, 512, 0, 2, 2, 16, 0, 4, 8, 4, 0, 0, 0, 0]",4700,right,5112,512
"[2, 16, 128, 512, 0, 0, 4, 16, 0, 4, 8, 4, 2, 0, 0, 0]",4704,up,5112,512
"[4, 16, 128, 512, 0, 4, 4, 16, 0, 0, 8, 4, 0, 0, 0, 4]",4708,right,5112,512
"[4, 16, 128, 512, 0, 2, 8, 16, 0, 0, 8, 4, 0, 0, 0, 4]",4716,up,5112,512
"[4, 16, 128, 512, 0, 2, 16, 16, 0, 4, 0, 8, 0, 0, 0, 0]",4740,right,5112,512
"[4, 16, 128, 512, 0, 0, 2, 32, 0, 0, 4, 8, 0, 0, 0, 2]",4772,left,5112,512
"[4, 16, 128, 512, 2, 32, 2, 0, 4, 8, 0, 0, 2, 0, 0, 0]",4772,right,5112,512
"[4, 16, 128, 512, 2, 2, 32, 2, 0, 0, 4, 8, 0, 0, 0, 2]",4772,left,5112,512
"[4, 16, 128, 512, 4, 32, 2, 0, 4, 8, 0, 2, 2, 0, 0, 0]",4776,up,5112,512
"[8, 16, 128, 512, 4, 32, 2, 2, 2, 8, 0, 2, 0, 0, 0, 0]",4784,up,5112,512
"[8, 16, 128, 512, 4, 32, 2, 4, 2, 8, 0, 2, 0, 0, 0, 0]",4788,left,5112,512
"[8, 16, 128, 512, 4, 32, 2, 4, 2, 8, 2, 4, 0, 0, 0, 0]",4788,up,5112,512
"[8, 16, 128, 512, 4, 32, 4, 8, 2, 8, 0, 0, 0, 2, 0, 0]",4800,right,5112,512
"[8, 16, 128, 512, 4, 32, 4, 8, 0, 2, 2, 8, 0, 0, 0, 2]",4800,left,5112,512
"[8, 16, 128, 512, 4, 32, 4, 8, 4, 8, 4, 0, 2, 0, 0, 0]",4804,up,5112,512
"[8, 16, 128, 512, 8, 32, 8, 8, 2, 8, 2, 0, 0, 0, 0, 0]",4820,right,5112,512
"[8, 16, 128, 512, 0, 8, 32, 16, 2, 2, 8, 2, 0, 0, 0, 0]",4836,left,5112,512
"[8, 16, 128, 512, 8, 32, 16, 0, 4, 8, 2, 0, 0, 0, 0, 2]",4840,up,5112,512
"[16, 16, 128, 512, 4, 32, 16, 2, 0, 8, 2, 0, 0, 0, 2, 0]",4856,up,5112,512
"[16, 16, 128, 512, 4, 32, 16, 2, 0, 8, 4, 0, 2, 0, 0, 0]",4860,right,5112,512
"[0, 32, 128, 512, 4, 32, 16, 2, 0, 0, 8, 4, 0, 0, 2, 2]",4892,up,5112,512
"[4, 64, 128, 512, 0, 0, 16, 2, 0, 0, 8, 4, 4, 0, 2, 2]",4956,up,5112,512
"[8, 64, 128, 512, 0, 0, 16, 2, 0, 0, 8, 4, 4, 0, 2, 2]",4964,up,5112,512
"[8, 64, 128, 512, 4, 0, 16, 2, 0, 2, 8, 4, 0, 0, 2, 2]",4964,up,5112,512
"[8, 64, 128, 512, 4, 2, 16, 2, 0, 0, 8, 4, 0, 2, 2, 2]",4964,up,5112,512
"[8, 64, 128, 512, 4, 4, 16, 2, 2, 0, 8, 4, 0, 0, 2, 2]",4968,left,5112,512
"[8, 64, 128, 512, 8, 16, 2, 2, 2, 8, 4, 0, 4, 0, 0, 0]",4980,up,5112,512
"[16, 64, 128, 512, 2, 16, 2, 2, 4, 8, 4, 0, 2, 0, 0, 0]",4996,right,5112,512
"[16, 64, 128, 512, 0, 2, 16, 4, 0, 4, 8, 4, 0, 0, 2, 2]",5000,up,5112,512
"[16, 64, 128, 512, 0, 2, 16, 8, 0, 4, 8, 2, 0, 2, 2, 0]",5008,right,5112,512
"[16, 64, 128, 512, 4, 2, 16, 8, 0, 4, 8, 2, 0, 0, 0, 4]",5012,left,5112,512
"[16, 64, 128, 512, 4, 2, 16, 8, 4, 8, 2, 0, 4, 0, 2, 0]",5012,up,5112,512
"[16, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2, 0, 0, 0, 0]",5024,down,5112,512
"[0, 0, 2, 0, 16, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5024,left,5112,512
"[2, 0, 0, 4, 16, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5024,left,5112,512
"[2, 4, 0, 2, 16, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5024,left,5112,512
"[2, 4, 2, 2, 16, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5024,left,5112,512
"[2, 4, 4, 4, 16, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5028,right,5112,512
"[2, 2, 4, 8, 16, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5036,left,5112,512
"[4, 4, 8, 4, 16, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5040,left,5112,512
"[8, 8, 4, 2, 16, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5048,left,5112,512
"[16, 4, 2, 2, 16, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5064,down,5112,512
"[2, 4, 2, 2, 32, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5096,right,5112,512
"[2, 2, 4, 4, 32, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5100,left,5112,512
"[4, 8, 0, 2, 32, 64, 128, 512, 8, 2, 16, 8, 4, 8, 4, 2]",5112,left,5112,512
"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,left,9680,1024
"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]",4,left,9680,1024
"[4, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",4,left,9680,1024
"[4, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2]",4,left,9680,1024
"[4, 0, 0, 0, 2, 0, 2, 0, 4, 0, 0, 0, 2, 0, 0, 0]",4,up,9680,1024
"[4, 0, 2, 0, 2, 0, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0]",4,left,9680,1024
"[4, 2, 0, 0, 4, 0, 0, 0, 4, 4, 0, 0, 2, 0, 0, 0]",8,up,9680,1024
"[8, 2, 0, 0, 4, 4, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",16,up,9680,1024
"[8, 2, 2, 0, 4, 4, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0]",16,left,9680,1024
"[8, 4, 0, 0, 8, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0]",32,up,9680,1024
"[16, 4, 4, 0, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",48,left,9680,1024
"[16, 8, 0, 0, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",56,left,9680,1024
"[16, 8, 0, 0, 4, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",56,up,9680,1024
"[16, 8, 2, 0, 4, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0]",56,left,9680,1024
"[16, 8, 2, 0, 4, 4, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0]",60,up,9680,1024
"[16, 8, 2, 0, 4, 8, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",68,left,9680,1024
"[16, 8, 2, 0, 4, 8, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0]",68,up,9680,1024
"[16, 16, 4, 0, 4, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0]",92,left,9680,1024
"[32, 4, 4, 0, 4, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0]",124,up,9680,1024
"[32, 4, 4, 0, 8, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",132,up,9680,1024
"[32, 4, 4, 0, 8, 2, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0]",132,left,9680,1024
"[32, 8, 0, 0, 8, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2]",144,up,9680,1024
"[32, 8, 0, 2, 8, 4, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",144,up,9680,1024
"[32, 8, 2, 2, 8, 4, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",144,left,9680,1024
"[32, 8, 4, 0, 8, 4, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0]",152,up,9680,1024
"[32, 8, 4, 0, 8, 4, 2, 0, 4, 0, 0, 0, 4, 0, 0, 0]",152,up,9680,1024
"[32, 8, 4, 0, 8, 4, 2, 0, 8, 0, 0, 0, 0, 0, 0, 4]",160,up,9680,1024
"[32, 8, 4, 4, 16, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",176,left,9680,1024
"[32, 8, 8, 0, 16, 4, 4, 0, 0, 0, 4, 0, 0, 0, 0, 0]",188,up,9680,1024
"[32, 8, 8, 0, 16, 4, 8, 0, 0, 0, 2, 0, 0, 0, 0, 0]",196,left,9680,1024
"[32, 16, 0, 0, 16, 4, 8, 0, 2, 2, 0, 0, 0, 0, 0, 0]",212,up,9680,1024
"[32, 16, 8, 0, 16, 4, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]",212,right,9680,1024
"[0, 32, 16, 8, 4, 16, 4, 2, 0, 0, 0, 4, 0, 0, 0, 0]",216,left,9680,1024
"[32, 16, 8, 0, 4, 16, 4, 2, 4, 2, 0, 0, 0, 0, 0, 0]",216,up,9680,1024
"[32, 32, 8, 2, 8, 2, 4, 0, 0, 0, 0, 0, 2, 0, 0, 0]",256,left,9680,1024
"[64, 8, 2, 0, 8, 2, 4, 0, 2, 0, 0, 0, 2, 0, 0, 0]",320,up,9680,1024
"[64, 8, 2, 0, 8, 2, 4, 0, 4, 0, 0, 0, 0, 0, 2, 0]",324,left,9680,1024
"[64, 8, 2, 0, 8, 2, 4, 0, 4, 0, 0, 0, 2, 0, 2, 0]",324,up,9680,1024
"[64, 8, 2, 0, 8, 2, 4, 0, 4, 2, 2, 0, 2, 0, 0, 0]",324,left,9680,1024
"[64, 8, 2, 0, 8, 2, 4, 0, 4, 4, 0, 0, 2, 0, 0, 4]",328,up,9680,1024
"[64, 8, 2, 4, 8, 2, 4, 0, 4, 4, 0, 0, 2, 2, 0, 0]",328,left,9680,1024
"[64, 8, 2, 4, 8, 2, 4, 0, 8, 0, 0, 2, 4, 0, 0, 0]",340,up,9680,1024
"[64, 8, 2, 4, 16, 2, 4, 2, 4, 0, 0, 0, 0, 0, 4, 0]",356,left,9680,1024
"[64, 8, 2, 4, 16, 2, 4, 2, 4, 0, 0, 0, 4, 2, 0, 0]",356,up,9680,1024
"[64, 8, 2, 4, 16, 4, 4, 2, 8, 0, 0, 0, 0, 0, 0, 2]",368,left,9680,1024
"[64, 8, 2, 4, 16, 8, 2, 0, 8, 2, 0, 0, 2, 0, 0, 0]",376,up,9680,1024
"[64, 16, 4, 4, 16, 2, 0, 0, 8, 4, 0, 0, 2, 0, 0, 0]",396,left,9680,1024
"[64, 16, 8, 0, 16, 2, 0, 0, 8, 4, 0, 0, 2, 4, 0, 0]",404,up,9680,1024
"[64, 16, 8, 0, 16, 2, 2, 0, 8, 8, 0, 0, 2, 0, 0, 0]",412,left,9680,1024
"[64, 16, 8, 2, 16, 4, 0, 0, 16, 0, 0, 0, 2, 0, 0, 0]",432,up,9680,1024
"[64, 16, 8, 2, 32, 4, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0]",464,up,9680,1024
"[64, 16, 8, 2, 32, 4, 2, 0, 2, 0, 0, 0, 0, 4, 0, 0]",464,right,9680,1024
"[64, 16, 8, 2, 0, 32, 4, 2, 0, 0, 4, 2, 0, 0, 0, 4]",464,up,9680,1024
"[64, 16, 8, 4, 0, 32, 8, 2, 0, 4, 0, 4, 0, 0, 0, 0]",476,up,9680,1024
"[64, 16, 16, 4, 0, 32, 0, 2, 0, 4, 0, 4, 0, 0, 4, 0]",492,left,9680,1024
"[64, 32, 4, 0, 32, 2, 0, 0, 8, 0, 2, 0, 4, 0, 0, 0]",532,up,9680,1024
"[64, 32, 4, 0, 32, 2, 2, 2, 8, 0, 0, 0, 4, 0, 0, 0]",532,up,9680,1024
"[64, 32, 4, 2, 32, 2, 2, 0, 8, 0, 2, 0, 4, 0, 0, 0]",532,right,9680,1024
"[64, 32, 4, 2, 0, 0, 32, 4, 0, 0, 8, 2, 0, 0, 4, 4]",536,left,9680,1024
"[64, 32, 4, 2, 32, 4, 4, 0, 8, 2, 0, 0, 8, 0, 0, 0]",544,up,9680,1024
"[64, 32, 8, 2, 32, 4, 0, 2, 16, 2, 0, 0, 0, 0, 0, 0]",568,right,9680,1024
"[64, 32, 8, 2, 0, 32, 4, 2, 0, 0, 16, 2, 0, 4, 0, 0]",568,up,9680,1024
"[64, 64, 8, 4, 0, 4, 4, 2, 0, 0, 16, 0, 0, 0, 2, 0]",636,left,9680,1024
"[128, 8, 4, 0, 8, 2, 0, 2, 16, 0, 0, 0, 2, 0, 0, 0]",772,up,9680,1024
"[128, 8, 4, 2, 8, 2, 0, 0, 16, 0, 0, 0, 2, 4, 0, 0]",772,right,9680,1024
"[128, 8, 4, 2, 2, 0, 8, 2, 0, 0, 0, 16, 0, 0, 2, 4]",772,up,9680,1024
"[128, 8, 4, 4, 2, 0, 8, 16, 0, 0, 2, 4, 0, 0, 0, 4]",776,left,9680,1024
"[128, 8, 8, 0, 2, 8, 16, 2, 2, 4, 0, 0, 4, 0, 0, 0]",784,left,9680,1024
"[128, 16, 0, 0, 2, 8, 16, 2, 2, 4, 0, 0, 4, 0, 0, 2]",800,up,9680,1024
"[128, 16, 16, 4, 4, 8, 0, 2, 4, 4, 0, 0, 0, 0, 0, 0]",808,left,9680,1024
"[128, 32, 4, 0, 4, 8, 2, 0, 8, 0, 0, 0, 0, 0, 0, 2]",848,up,9680,1024
"[128, 32, 4, 2, 4, 8, 2, 0, 8, 0, 0, 0, 0, 0, 4, 0]",848,right,9680,1024
"[128, 32, 4, 2, 0, 4, 8, 2, 0, 0, 0, 8, 0, 2, 0, 4]",848,up,9680,1024
"[128, 32, 4, 4, 0, 4, 8, 8, 0, 2, 0, 4, 0, 2, 0, 0]",852,left,9680,1024
"[128, 32, 8, 0, 4, 16, 0, 2, 2, 4, 0, 0, 2, 0, 0, 0]",876,up,9680,1024
"[128, 32, 8, 2, 4, 16, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0]",880,right,9680,1024
"[128, 32, 8, 2, 2, 0, 4, 16, 0, 0, 4, 8, 0, 0, 0, 0]",888,up,9680,1024
"[128, 32, 8, 2, 2, 0, 8, 16, 0, 0, 2, 8, 0, 0, 0, 0]",896,up,9680,1024
"[128, 32, 16, 2, 2, 0, 2, 16, 0, 0, 0, 8, 0, 2, 0, 0]",912,left,9680,1024
"[128, 32, 16, 2, 4, 16, 0, 0, 8, 0, 0, 0, 2, 0, 0, 2]",916,up,9680,1024
"[128, 32, 16, 4, 4, 16, 0, 0, 8, 0, 2, 0, 2, 0, 0, 0]",920,right,9680,1024
"[128, 32, 16, 4, 2, 0, 4, 16, 0, 0, 8, 2, 0, 0, 0, 2]",920,left,9680,1024
"[128, 32, 16, 4, 2, 4, 16, 2, 8, 2, 0, 0, 2, 0, 0, 0]",920,up,9680,1024
"[128, 32, 32, 4, 2, 4, 0, 2, 8, 2, 0, 2, 2, 0, 0, 0]",952,left,9680,1024
"[128, 64, 4, 0, 2, 4, 2, 0, 8, 4, 2, 0, 2, 0, 0, 0]",1020,up,9680,1024
"[128, 64, 4, 2, 2, 8, 4, 0, 8, 0, 0, 0, 2, 0, 0, 0]",1032,up,9680,1024
"[128, 64, 8, 2, 2, 8, 0, 0, 8, 0, 0, 2, 2, 0, 0, 0]",1040,up,9680,1024
"[128, 64, 8, 4, 2, 8, 0, 4, 8, 0, 0, 0, 2, 0, 0, 0]",1044,right,9680,1024
"[128, 64, 8, 4, 0, 2, 8, 4, 0, 0, 0, 8, 2, 0, 0, 2]",1044,up,9680,1024
"[128, 64, 16, 8, 2, 2, 2, 8, 0, 0, 0, 2, 0, 0, 0, 0]",1068,right,9680,1024
"[128, 64, 16, 8, 0, 2, 4, 8, 0, 0, 0, 2, 0, 0, 0, 2]",1072,up,9680,1024
"[128, 64, 16, 16, 0, 2, 4, 4, 0, 0, 0, 0, 0, 2, 0, 0]",1092,right,9680,1024
"[0, 128, 64, 32, 2, 0, 2, 8, 0, 0, 0, 0, 0, 0, 0, 2]",1132,left,9680,1024
"[128, 64, 32, 0, 4, 8, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2]",1136,up,9680,1024
"[128, 64, 32, 2, 4, 8, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",1136,up,9680,1024
"[128, 64, 32, 2, 4, 8, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2]",1136,right,9680,1024
"[128, 64, 32, 2, 0, 4, 8, 2, 0, 0, 0, 2, 0, 0, 2, 2]",1136,up,9680,1024
"[128, 64, 32, 4, 0, 4, 8, 4, 0, 0, 2, 0, 0, 2, 0, 0]",1144,up,9680,1024
"[128, 64, 32, 8, 0, 4, 8, 0, 0, 2, 2, 0, 0, 0, 0, 2]",1152,right,9680,1024
"[128, 64, 32, 8, 0, 0, 4, 8, 0, 0, 0, 4, 0, 4, 0, 2]",1156,up,9680,1024
"[128, 64, 32, 16, 0, 4, 4, 4, 0, 0, 0, 2, 2, 0, 0, 0]",1172,right,9680,1024
"[128, 64, 32, 16, 0, 0, 4, 8, 4, 0, 0, 2, 0, 0, 0, 2]",1180,right,9680,1024
"[128, 64, 32, 16, 0, 0, 4, 8, 0, 0, 4, 2, 0, 2, 0, 2]",1180,up,9680,1024
"[128, 64, 32, 16, 0, 2, 8, 8, 0, 0, 2, 4, 0, 0, 0, 0]",1192,right,9680,1024
"[128, 64, 32, 16, 0, 0, 2, 16, 0, 0, 2, 4, 0, 0, 2, 0]",1208,up,9680,1024
"[128, 64, 32, 32, 0, 0, 4, 4, 0, 0, 2, 0, 2, 0, 0, 0]",1244,left,9680,1024
"[128, 64, 64, 0, 8, 0, 0, 0, 2, 4, 0, 0, 2, 0, 0, 0]",1316,left,9680,1024
"[128, 128, 4, 0, 8, 0, 0, 0, 2, 4, 0, 0, 2, 0, 0, 0]",1444,up,9680,1024
"[128, 128, 4, 0, 8, 4, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0]",1448,left,9680,1024
"[256, 4, 0, 0, 8, 4, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0]",1704,up,9680,1024
"[256, 8, 2, 0, 8, 0, 0, 0, 4, 0, 0, 0, 2, 4, 0, 0]",1712,up,9680,1024
"[256, 8, 2, 0, 8, 4, 0, 2, 4, 0, 0, 0, 2, 0, 0, 0]",1712,up,9680,1024
"[256, 8, 2, 2, 8, 4, 0, 0, 4, 0, 0, 0, 2, 2, 0, 0]",1712,left,9680,1024
"[256, 8, 4, 0, 8, 4, 0, 0, 4, 0, 0, 0, 4, 0, 0, 2]",1720,right,9680,1024
"[0, 256, 8, 4, 0, 0, 8, 4, 0, 0, 0, 4, 0, 2, 4, 2]",1720,left,9680,1024
"[256, 8, 4, 0, 8, 4, 0, 0, 4, 0, 0, 4, 2, 4, 2, 0]",1720,up,9680,1024
"[256, 8, 4, 4, 8, 8, 2, 4, 4, 0, 0, 0, 2, 0, 0, 0]",1728,left,9680,1024
"[256, 8, 8, 0, 16, 2, 4, 0, 4, 0, 0, 0, 2, 0, 0, 2]",1752,left,9680,1024
"[256, 16, 0, 0, 16, 2, 4, 0, 4, 2, 0, 0, 4, 0, 0, 0]",1772,up,9680,1024
"[256, 16, 4, 0, 16, 4, 0, 0, 8, 0, 0, 0, 2, 0, 0, 0]",1784,right,9680,1024
"[0, 256, 16, 4, 0, 0, 16, 4, 2, 0, 0, 8, 0, 0, 0, 2]",1784,left,9680,1024
"[256, 16, 4, 0, 16, 4, 0, 0, 2, 8, 0, 0, 2, 0, 0, 4]",1784,up,9680,1024
"[256, 16, 4, 4, 16, 4, 0, 0, 4, 8, 0, 0, 0, 0, 2, 0]",1788,right,9680,1024
"[2, 256, 16, 8, 0, 0, 16, 4, 0, 0, 4, 8, 0, 0, 0, 2]",1796,left,9680,1024
"[2, 256, 16, 8, 16, 4, 0, 0, 4, 8, 0, 0, 2, 0, 2, 0]",1796,right,9680,1024
"[2, 256, 16, 8, 0, 2, 16, 4, 0, 0, 4, 8, 0, 0, 0, 4]",1800,up,9680,1024
"[2, 256, 32, 8, 0, 2, 4, 4, 0, 0, 0, 8, 0, 0, 2, 4]",1832,right,9680,1024
"[2, 256, 32, 8, 4, 0, 2, 8, 0, 0, 0, 8, 0, 0, 2, 4]",1840,up,9680,1024
"[2, 256, 32, 16, 4, 0, 4, 8, 0, 0, 0, 4, 0, 4, 0, 0]",1860,right,9680,1024
"[2, 256, 32, 16, 0, 0, 8, 8, 0, 0, 0, 4, 0, 0, 4, 4]",1868,right,9680,1024
"[2, 256, 32, 16, 0, 2, 0, 16, 0, 0, 0, 4, 0, 0, 0, 8]",1892,up,9680,1024
"[2, 256, 32, 32, 0, 2, 0, 4, 0, 0, 4, 8, 0, 0, 0, 0]",1924,right,9680,1024
"[0, 2, 256, 64, 0, 0, 2, 4, 2, 0, 4, 8, 0, 0, 0, 0]",1988,right,9680,1024
"[0, 2, 256, 64, 2, 0, 2, 4, 0, 2, 4, 8, 0, 0, 0, 0]",1988,up,9680,1024
"[2, 4, 256, 64, 0, 0, 2, 4, 2, 0, 4, 8, 0, 0, 0, 0]",1992,right,9680,1024
"[2, 4, 256, 64, 0, 0, 2, 4, 0, 2, 4, 8, 0, 0, 4, 0]",1992,up,9680,1024
"[2, 4, 256, 64, 4, 2, 2, 4, 0, 0, 8, 8, 0, 0, 0, 0]",2000,right,9680,1024
"[2, 4, 256, 64, 0, 4, 4, 4, 0, 0, 0, 16, 0, 0, 0, 2]",2020,right,9680,1024
"[2, 4, 256, 64, 0, 0, 4, 8, 0, 0, 0, 16, 0, 0, 2, 2]",2028,up,9680,1024
"[2, 4, 256, 64, 0, 0, 4, 8, 0, 0, 2, 16, 0, 2, 0, 2]",2028,right,9680,1024
"[2, 4, 256, 64, 0, 0, 4, 8, 0, 2, 2, 16, 0, 0, 0, 4]",2032,up,9680,1024
"[2, 4, 256, 64, 0, 2, 4, 8, 0, 0, 2, 16, 4, 0, 0, 4]",2032,right,9680,1024
"[2, 4, 256, 64, 0, 2, 4, 8, 0, 0, 2, 16, 0, 0, 2, 8]",2040,up,9680,1024
"[2, 4, 256, 64, 0, 2, 4, 8, 0, 0, 4, 16, 2, 0, 0, 8]",2044,up,9680,1024
"[4, 4, 256, 64, 0, 2, 8, 8, 2, 0, 0, 16, 0, 0, 0, 8]",2056,right,9680,1024
"[2, 8, 256, 64, 0, 0, 2, 16, 0, 0, 2, 16, 0, 0, 0, 8]",2080,up,9680,1024
"[2, 8, 256, 64, 0, 0, 4, 32, 0, 0, 0, 8, 0, 2, 0, 0]",2116,up,9680,1024
